lap_n,stint_n,compounds,pit_laps,team,rain,driver_name,grid_pos,pit_count,final,location
59.0,7.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 28.0, 43.0]",Alfa Romeo Racing,0,RAI,13,3,8.0,Mugello
59.0,7.0,"['SOFT', 'MEDIUM', 'SOFT', 'HARD', 'SOFT']","[1.0, 2.0, 9.0, 29.0, 44.0]",Ferrari,0,VET,14,5,10.0,Mugello
59.0,6.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 30.0, 44.0]",Williams,0,RUS,18,3,11.0,Mugello
59.0,6.0,"['MEDIUM', 'HARD', 'SOFT', 'HARD', 'SOFT']","[1.0, 8.0, 9.0, 29.0, 43.0]",Haas F1 Team,0,GRO,15,5,12.0,Mugello
43.0,4.0,"['SOFT', 'MEDIUM']","[1.0, 31.0]",Racing Point,0,STR,6,2,nan,Mugello
8.0,2.0,['SOFT'],[1.0],Renault,0,OCO,10,1,1.0,Mugello
7.0,1.0,['MEDIUM'],[1.0],Williams,0,LAT,19,1,nan,Mugello
6.0,1.0,['SOFT'],[1.0],Haas F1 Team,0,MAG,20,1,nan,Mugello
6.0,1.0,['SOFT'],[1.0],Alfa Romeo Racing,0,GIO,17,1,nan,Mugello
6.0,1.0,['SOFT'],[1.0],McLaren,0,SAI,9,1,nan,Mugello
1.0,1.0,['SOFT'],[1.0],Red Bull Racing,0,VER,3,1,nan,Mugello
1.0,1.0,['SOFT'],[1.0],AlphaTauri,0,GAS,16,1,nan,Mugello
53.0,2.0,"['MEDIUM', 'HARD']","[1.0, 27.0]",Mercedes,0,BOT,3,2,1.0,Sochi
53.0,2.0,"['MEDIUM', 'HARD']","[1.0, 26.0]",Red Bull Racing,0,VER,2,2,2.0,Sochi
53.0,2.0,"['SOFT', 'HARD']","[1.0, 17.0]",Mercedes,0,HAM,1,2,3.0,Sochi
53.0,2.0,"['SOFT', 'HARD']","[1.0, 21.0]",Racing Point,0,PER,4,2,4.0,Sochi
53.0,2.0,"['SOFT', 'HARD']","[1.0, 16.0]",Renault,0,RIC,5,2,5.0,Sochi
53.0,2.0,"['MEDIUM', 'HARD']","[1.0, 29.0]",Ferrari,0,LEC,10,2,6.0,Sochi
53.0,2.0,"['SOFT', 'HARD']","[1.0, 19.0]",Renault,0,OCO,7,2,7.0,Sochi
53.0,2.0,"['HARD', 'MEDIUM']","[1.0, 31.0]",AlphaTauri,0,KVY,11,2,8.0,Sochi
53.0,3.0,"['SOFT', 'HARD', 'MEDIUM']","[1.0, 19.0, 43.0]",AlphaTauri,0,GAS,9,3,9.0,Sochi
53.0,3.0,"['SOFT', 'HARD', 'MEDIUM']","[1.0, 2.0, 28.0]",Red Bull Racing,0,ALB,15,3,10.0,Sochi
52.0,2.0,"['MEDIUM', 'HARD']","[1.0, 17.0]",Alfa Romeo Racing,0,GIO,17,2,11.0,Sochi
52.0,2.0,"['MEDIUM', 'HARD']","[1.0, 20.0]",Haas F1 Team,0,MAG,18,2,12.0,Sochi
52.0,2.0,"['MEDIUM', 'HARD']","[1.0, 31.0]",Ferrari,0,VET,14,2,13.0,Sochi
52.0,2.0,"['HARD', 'MEDIUM']","[1.0, 36.0]",Alfa Romeo Racing,0,RAI,19,2,14.0,Sochi
52.0,3.0,"['SOFT', 'HARD', 'MEDIUM']","[1.0, 2.0, 48.0]",McLaren,0,NOR,8,3,15.0,Sochi
52.0,2.0,"['MEDIUM', 'HARD']","[1.0, 18.0]",Williams,0,LAT,20,2,16.0,Sochi
52.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 18.0, 43.0]",Haas F1 Team,0,GRO,16,3,17.0,Sochi
52.0,4.0,"['MEDIUM', 'HARD', 'MEDIUM', 'SOFT']","[1.0, 2.0, 15.0, 51.0]",Williams,0,RUS,13,4,18.0,Sochi
1.0,1.0,['SOFT'],[1.0],McLaren,0,SAI,6,1,nan,Sochi
1.0,1.0,['MEDIUM'],[1.0],Racing Point,0,STR,12,1,nan,Sochi
60.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 17.0, 46.0]",Mercedes,0,HAM,2,3,1.0,Nürburgring
60.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 17.0, 46.0]",Red Bull Racing,0,VER,3,3,2.0,Nürburgring
60.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 17.0, 45.0]",Renault,0,RIC,6,3,3.0,Nürburgring
60.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 29.0, 46.0]",Racing Point,0,PER,9,3,4.0,Nürburgring
60.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 29.0, 45.0]",McLaren,0,SAI,10,3,5.0,Nürburgring
60.0,3.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 31.0, 45.0]",AlphaTauri,0,GAS,12,3,6.0,Nürburgring
60.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 11.0]",Ferrari,0,LEC,4,2,7.0,Nürburgring
60.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 30.0, 45.0]",Racing Point,0,HUL,20,3,8.0,Nürburgring
60.0,2.0,"['MEDIUM', 'HARD']","[1.0, 29.0]",Haas F1 Team,0,GRO,16,2,9.0,Nürburgring
60.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 16.0]",Alfa Romeo Racing,0,GIO,14,2,10.0,Nürburgring
60.0,3.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 12.0, 42.0]",Ferrari,0,VET,11,3,11.0,Nürburgring
60.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 11.0, 45.0]",Alfa Romeo Racing,0,RAI,19,3,12.0,Nürburgring
60.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 15.0]",Haas F1 Team,0,MAG,15,2,13.0,Nürburgring
60.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 15.0]",Williams,0,LAT,18,2,14.0,Nürburgring
60.0,3.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 18.0, 45.0]",AlphaTauri,0,KVY,13,3,15.0,Nürburgring
43.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 30.0]",McLaren,0,NOR,8,2,nan,Nürburgring
23.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 8.0]",Red Bull Racing,0,ALB,5,2,9.0,Nürburgring
22.0,1.0,['SOFT'],[1.0],Renault,0,OCO,7,1,10.0,Nürburgring
18.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 14.0]",Mercedes,0,BOT,1,2,12.0,Nürburgring
13.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 12.0]",Williams,0,RUS,17,2,nan,Nürburgring
66.0,2.0,"['MEDIUM', 'HARD']","[1.0, 41.0]",Mercedes,0,HAM,1,2,1.0,Portimão
66.0,2.0,"['MEDIUM', 'HARD']","[1.0, 42.0]",Mercedes,0,BOT,2,2,2.0,Portimão
66.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 24.0]",Red Bull Racing,0,VER,3,2,3.0,Portimão
66.0,2.0,"['MEDIUM', 'HARD']","[1.0, 35.0]",Ferrari,0,LEC,4,2,4.0,Portimão
65.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 29.0]",AlphaTauri,0,GAS,9,2,5.0,Portimão
65.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 27.0]",McLaren,0,SAI,7,2,6.0,Portimão
65.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 2.0, 46.0]",Racing Point,0,PER,5,3,7.0,Portimão
65.0,2.0,"['MEDIUM', 'SOFT']","[1.0, 54.0]",Renault,0,OCO,11,2,8.0,Portimão
65.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 15.0]",Renault,0,RIC,10,2,9.0,Portimão
65.0,2.0,"['MEDIUM', 'HARD']","[1.0, 28.0]",Ferrari,0,VET,15,2,10.0,Portimão
65.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 12.0]",Alfa Romeo Racing,0,RAI,16,2,11.0,Portimão
65.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 20.0, 47.0]",Red Bull Racing,0,ALB,6,3,12.0,Portimão
65.0,3.0,"['SOFT', 'HARD', 'MEDIUM']","[1.0, 19.0, 44.0]",McLaren,0,NOR,8,3,13.0,Portimão
65.0,2.0,"['MEDIUM', 'HARD']","[1.0, 37.0]",Williams,0,RUS,14,2,14.0,Portimão
65.0,2.0,"['MEDIUM', 'HARD']","[1.0, 29.0]",Alfa Romeo Racing,0,GIO,17,2,15.0,Portimão
65.0,2.0,"['HARD', 'MEDIUM']","[1.0, 32.0]",Haas F1 Team,0,MAG,19,2,17.0,Portimão
65.0,2.0,"['MEDIUM', 'HARD']","[1.0, 27.0]",Haas F1 Team,0,GRO,18,2,16.0,Portimão
64.0,2.0,"['MEDIUM', 'HARD']","[1.0, 25.0]",Williams,0,LAT,20,2,18.0,Portimão
64.0,3.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 26.0, 56.0]",AlphaTauri,0,KVY,13,3,19.0,Portimão
51.0,3.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 19.0, 35.0]",Racing Point,0,STR,12,3,20.0,Portimão
63.0,3.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 31.0, 53.0]",Mercedes,0,HAM,2,3,1.0,Imola
63.0,3.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 20.0, 52.0]",Mercedes,0,BOT,1,3,2.0,Imola
63.0,2.0,"['SOFT', 'HARD']","[1.0, 15.0]",Renault,0,RIC,5,2,3.0,Imola
63.0,3.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 15.0, 52.0]",AlphaTauri,0,KVY,8,3,4.0,Imola
63.0,2.0,"['SOFT', 'HARD']","[1.0, 14.0]",Ferrari,0,LEC,7,2,5.0,Imola
63.0,3.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 28.0, 52.0]",Racing Point,0,PER,11,3,6.0,Imola
63.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 18.0, 52.0]",McLaren,0,SAI,10,3,7.0,Imola
63.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 14.0, 54.0]",McLaren,0,NOR,9,3,8.0,Imola
63.0,2.0,"['MEDIUM', 'SOFT']","[1.0, 49.0]",Alfa Romeo Racing,0,RAI,18,2,9.0,Imola
63.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 11.0]",Alfa Romeo Racing,0,GIO,20,2,10.0,Imola
63.0,2.0,"['MEDIUM', 'HARD']","[1.0, 35.0]",Williams,0,LAT,19,2,11.0,Imola
63.0,3.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 40.0, 52.0]",Ferrari,0,VET,14,3,13.0,Imola
63.0,4.0,"['MEDIUM', 'HARD', 'MEDIUM', 'SOFT']","[1.0, 2.0, 30.0, 53.0]",Racing Point,0,STR,15,4,14.0,Imola
63.0,3.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 10.0, 51.0]",Haas F1 Team,0,GRO,16,3,12.0,Imola
63.0,3.0,"['SOFT', 'HARD', 'SOFT']","[1.0, 15.0, 60.0]",Red Bull Racing,0,ALB,6,3,15.0,Imola
52.0,2.0,"['MEDIUM', 'HARD']","[1.0, 12.0]",Williams,0,RUS,13,2,nan,Imola
51.0,2.0,"['MEDIUM', 'HARD']","[1.0, 19.0]",Red Bull Racing,0,VER,3,2,nan,Imola
47.0,2.0,"['MEDIUM', 'HARD']","[1.0, 28.0]",Haas F1 Team,0,MAG,17,2,18.0,Imola
28.0,2.0,"['MEDIUM', 'HARD']","[1.0, 14.0]",Renault,0,OCO,12,2,nan,Imola
8.0,1.0,['SOFT'],[1.0],AlphaTauri,0,GAS,4,1,7.0,Imola
58.0,2.0,"['WET', 'INTERMEDIATE']","[1.0, 9.0]",Mercedes,1,HAM,6,2,1.0,Istanbul
58.0,2.0,"['WET', 'INTERMEDIATE']","[1.0, 11.0]",Racing Point,1,PER,3,2,2.0,Istanbul
58.0,3.0,"['WET', 'INTERMEDIATE']","[1.0, 9.0]",Ferrari,1,VET,11,2,3.0,Istanbul
58.0,3.0,"['WET', 'INTERMEDIATE']","[1.0, 7.0]",Ferrari,1,LEC,12,2,4.0,Istanbul
58.0,3.0,"['WET', 'INTERMEDIATE']","[1.0, 11.0]",McLaren,1,SAI,15,2,5.0,Istanbul
58.0,4.0,"['WET', 'INTERMEDIATE']","[1.0, 12.0]",Red Bull Racing,1,VER,2,2,6.0,Istanbul
58.0,3.0,"['WET', 'INTERMEDIATE']","[1.0, 13.0]",Red Bull Racing,1,ALB,4,2,7.0,Istanbul
58.0,3.0,"['WET', 'INTERMEDIATE']","[1.0, 10.0]",McLaren,1,NOR,14,2,8.0,Istanbul
58.0,3.0,"['WET', 'INTERMEDIATE']","[1.0, 10.0]",Racing Point,1,STR,1,2,9.0,Istanbul
58.0,3.0,"['WET', 'INTERMEDIATE']","[1.0, 11.0]",Renault,1,RIC,5,2,10.0,Istanbul
57.0,3.0,"['WET', 'INTERMEDIATE']","[1.0, 11.0]",Renault,1,OCO,7,2,11.0,Istanbul
57.0,2.0,"['WET', 'INTERMEDIATE']","[1.0, 9.0]",AlphaTauri,1,KVY,16,2,12.0,Istanbul
57.0,3.0,"['WET', 'INTERMEDIATE']","[1.0, 11.0]",AlphaTauri,1,GAS,19,2,13.0,Istanbul
57.0,3.0,"['WET', 'INTERMEDIATE']","[1.0, 8.0]",Mercedes,1,BOT,9,2,14.0,Istanbul
57.0,4.0,"['WET', 'INTERMEDIATE']","[1.0, 9.0]",Alfa Romeo Racing,1,RAI,8,2,15.0,Istanbul
57.0,3.0,['INTERMEDIATE'],[1.0],Williams,1,RUS,0,1,16.0,Istanbul
55.0,3.0,"['WET', 'INTERMEDIATE']","[1.0, 9.0]",Haas F1 Team,1,MAG,13,2,17.0,Istanbul
49.0,3.0,"['WET', 'INTERMEDIATE']","[1.0, 9.0]",Haas F1 Team,1,GRO,17,2,17.0,Istanbul
39.0,3.0,['INTERMEDIATE'],[1.0],Williams,1,LAT,0,1,19.0,Istanbul
12.0,2.0,"['WET', 'INTERMEDIATE']","[1.0, 9.0]",Alfa Romeo Racing,1,GIO,10,2,nan,Istanbul
57.0,4.0,"['MEDIUM', 'HARD']","[1.0, 36.0]",Mercedes,0,HAM,1,2,1.0,Sakhir
57.0,5.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 21.0, 47.0]",Red Bull Racing,0,VER,3,3,2.0,Sakhir
57.0,4.0,"['MEDIUM', 'HARD']","[1.0, 35.0]",Red Bull Racing,0,ALB,4,2,3.0,Sakhir
57.0,4.0,"['MEDIUM', 'HARD']","[1.0, 39.0]",McLaren,0,NOR,9,2,4.0,Sakhir
57.0,4.0,"['SOFT', 'MEDIUM', 'HARD']","[1.0, 22.0, 40.0]",McLaren,0,SAI,15,3,5.0,Sakhir
57.0,3.0,"['MEDIUM', 'HARD']","[1.0, 2.0]",AlphaTauri,0,GAS,8,2,6.0,Sakhir
57.0,4.0,"['MEDIUM', 'HARD']","[1.0, 17.0]",Renault,0,RIC,6,2,7.0,Sakhir
57.0,5.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 5.0, 26.0]",Mercedes,0,BOT,2,3,8.0,Sakhir
57.0,4.0,"['MEDIUM', 'HARD']","[1.0, 35.0]",Renault,0,OCO,7,2,9.0,Sakhir
56.0,4.0,"['HARD', 'MEDIUM', 'HARD']","[1.0, 2.0, 24.0]",Ferrari,0,LEC,12,3,10.0,Sakhir
56.0,4.0,"['MEDIUM', 'SOFT', 'HARD']","[1.0, 2.0, 18.0]",AlphaTauri,0,KVY,10,3,11.0,Sakhir
56.0,4.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 21.0, 40.0]",Williams,0,RUS,14,3,12.0,Sakhir
56.0,4.0,"['MEDIUM', 'HARD', 'MEDIUM', 'HARD']","[1.0, 2.0, 21.0, 40.0]",Ferrari,0,VET,11,4,13.0,Sakhir
56.0,4.0,"['HARD', 'MEDIUM', 'HARD']","[1.0, 2.0, 38.0]",Williams,0,LAT,20,3,14.0,Sakhir
56.0,4.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 18.0, 41.0]",Alfa Romeo Racing,0,RAI,17,3,15.0,Sakhir
56.0,4.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 21.0, 54.0]",Alfa Romeo Racing,0,GIO,16,3,16.0,Sakhir
56.0,5.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 2.0, 54.0]",Haas F1 Team,0,MAG,18,3,17.0,Sakhir
54.0,4.0,"['MEDIUM', 'HARD']","[1.0, 21.0]",Racing Point,0,PER,5,2,nan,Sakhir
3.0,2.0,['MEDIUM'],[1.0],Racing Point,0,STR,13,1,nan,Sakhir
1.0,1.0,['HARD'],[1.0],Haas F1 Team,0,GRO,19,1,nan,Sakhir
87.0,3.0,"['SOFT', 'MEDIUM', 'HARD']","[1.0, 2.0, 48.0]",Racing Point,0,PER,5,3,1.0,Sakhir
87.0,2.0,"['MEDIUM', 'HARD']","[1.0, 42.0]",Renault,0,OCO,11,2,2.0,Sakhir
87.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 43.0]",Racing Point,0,STR,10,2,3.0,Sakhir
87.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 29.0]",McLaren,0,SAI,8,2,4.0,Sakhir
87.0,3.0,"['SOFT', 'MEDIUM', 'HARD']","[1.0, 30.0, 56.0]",Renault,0,RIC,7,3,5.0,Sakhir
87.0,3.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 48.0, 63.0]",Red Bull Racing,0,ALB,12,3,6.0,Sakhir
87.0,3.0,"['SOFT', 'MEDIUM', 'HARD']","[1.0, 28.0, 54.0]",AlphaTauri,0,KVY,6,3,7.0,Sakhir
87.0,3.0,"['MEDIUM', 'HARD']","[1.0, 50.0]",Mercedes,0,BOT,1,2,8.0,Sakhir
87.0,5.0,"['MEDIUM', 'HARD', 'MEDIUM', 'SOFT']","[1.0, 46.0, 63.0, 79.0]",Mercedes,0,RUS,2,4,9.0,Sakhir
87.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 21.0]",McLaren,0,NOR,19,2,10.0,Sakhir
87.0,3.0,"['SOFT', 'MEDIUM', 'HARD']","[1.0, 29.0, 52.0]",AlphaTauri,0,GAS,9,3,11.0,Sakhir
87.0,4.0,"['MEDIUM', 'HARD', 'SOFT']","[1.0, 32.0, 55.0]",Ferrari,0,VET,13,3,12.0,Sakhir
87.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 27.0, 55.0]",Alfa Romeo Racing,0,GIO,14,3,13.0,Sakhir
87.0,4.0,"['MEDIUM', 'HARD', 'MEDIUM', 'SOFT']","[1.0, 24.0, 55.0, 63.0]",Alfa Romeo Racing,0,RAI,18,4,14.0,Sakhir
87.0,3.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 27.0, 55.0]",Haas F1 Team,0,MAG,15,3,15.0,Sakhir
87.0,4.0,"['MEDIUM', 'HARD', 'MEDIUM', 'SOFT']","[1.0, 32.0, 55.0, 60.0]",Williams,0,AIT,17,4,16.0,Sakhir
87.0,4.0,"['SOFT', 'MEDIUM', 'SOFT']","[1.0, 32.0, 54.0]",Haas F1 Team,0,FIT,20,3,17.0,Sakhir
53.0,2.0,"['SOFT', 'MEDIUM']","[1.0, 28.0]",Williams,0,LAT,16,2,nan,Sakhir
1.0,1.0,['SOFT'],[1.0],Red Bull Racing,0,VER,3,1,nan,Sakhir
1.0,1.0,['SOFT'],[1.0],Ferrari,0,LEC,4,1,nan,Sakhir
55.0,2.0,"['MEDIUM', 'HARD']","[1.0, 11.0]",Red Bull Racing,0,VER,1,2,1.0,Yas Island
55.0,2.0,"['MEDIUM', 'HARD']","[1.0, 11.0]",Mercedes,0,BOT,2,2,2.0,Yas Island
55.0,2.0,"['MEDIUM', 'HARD']","[1.0, 11.0]",Mercedes,0,HAM,3,2,3.0,Yas Island
55.0,2.0,"['SOFT', 'HARD']","[1.0, 11.0]",Red Bull Racing,0,ALB,5,2,4.0,Yas Island
55.0,2.0,"['SOFT', 'HARD']","[1.0, 11.0]",McLaren,0,NOR,4,2,5.0,Yas Island
55.0,2.0,"['MEDIUM', 'HARD']","[1.0, 11.0]",McLaren,0,SAI,6,2,6.0,Yas Island
55.0,2.0,"['HARD', 'MEDIUM']","[1.0, 40.0]",Renault,0,RIC,11,2,7.0,Yas Island
55.0,2.0,"['SOFT', 'HARD']","[1.0, 11.0]",AlphaTauri,0,GAS,9,2,8.0,Yas Island
55.0,2.0,"['MEDIUM', 'HARD']","[1.0, 11.0]",Renault,0,OCO,10,2,9.0,Yas Island
55.0,2.0,"['SOFT', 'HARD']","[1.0, 11.0]",Racing Point,0,STR,8,2,10.0,Yas Island
54.0,2.0,"['SOFT', 'HARD']","[1.0, 11.0]",AlphaTauri,0,KVY,7,2,11.0,Yas Island
54.0,2.0,"['MEDIUM', 'HARD']","[1.0, 11.0]",Alfa Romeo Racing,0,RAI,15,2,12.0,Yas Island
54.0,2.0,"['MEDIUM', 'HARD']","[1.0, 23.0]",Ferrari,0,LEC,12,2,13.0,Yas Island
54.0,2.0,"['HARD', 'MEDIUM']","[1.0, 36.0]",Ferrari,0,VET,13,2,14.0,Yas Island
54.0,2.0,"['MEDIUM', 'HARD']","[1.0, 11.0]",Williams,0,RUS,16,2,15.0,Yas Island
54.0,2.0,"['MEDIUM', 'HARD']","[1.0, 28.0]",Alfa Romeo Racing,0,GIO,14,2,16.0,Yas Island
54.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 12.0, 36.0]",Williams,0,LAT,18,3,17.0,Yas Island
54.0,3.0,"['HARD', 'MEDIUM']","[1.0, 32.0]",Haas F1 Team,0,MAG,20,2,18.0,Yas Island
53.0,4.0,"['MEDIUM', 'HARD', 'MEDIUM', 'SOFT']","[1.0, 11.0, 35.0, 49.0]",Haas F1 Team,0,FIT,17,4,19.0,Yas Island
9.0,1.0,['HARD'],[1.0],Racing Point,0,PER,19,1,nan,Yas Island
56.0,3.0,"['MEDIUM', 'HARD']","[1.0, 11.0]",Red Bull Racing,0,VER,1,2,1.0,Bahrain
56.0,3.0,"['MEDIUM', 'HARD']","[1.0, 14.0]",Mercedes,0,HAM,2,2,2.0,Bahrain
56.0,3.0,"['MEDIUM', 'HARD']","[1.0, 31.0]",Red Bull Racing,0,PER,3,2,3.0,Bahrain
56.0,3.0,"['MEDIUM', 'HARD']","[1.0, 13.0]",Ferrari,0,LEC,4,2,4.0,Bahrain
56.0,3.0,"['MEDIUM', 'HARD']","[1.0, 12.0]",McLaren,0,RIC,6,2,5.0,Bahrain
56.0,3.0,"['MEDIUM', 'HARD']","[1.0, 16.0]",Mercedes,0,BOT,9,2,6.0,Bahrain
56.0,3.0,"['SOFT', 'HARD']","[1.0, 12.0]",Ferrari,0,SAI,5,2,7.0,Bahrain
56.0,3.0,"['MEDIUM', 'HARD']","[1.0, 11.0]",McLaren,0,NOR,7,2,8.0,Bahrain
55.0,3.0,"['SOFT', 'HARD']","[1.0, 10.0]",AlphaTauri,0,TSU,10,2,9.0,Bahrain
55.0,3.0,"['MEDIUM', 'HARD']","[1.0, 39.0]",Aston Martin,0,VET,18,2,10.0,Bahrain
55.0,3.0,"['MEDIUM', 'HARD']","[1.0, 27.0]",Alfa Romeo Racing,0,GIO,12,2,11.0,Bahrain
55.0,3.0,"['MEDIUM', 'HARD']","[1.0, 35.0]",Aston Martin,0,STR,13,2,12.0,Bahrain
55.0,3.0,"['MEDIUM', 'HARD']","[1.0, 32.0]",Alfa Romeo Racing,0,RAI,15,2,13.0,Bahrain
55.0,3.0,"['MEDIUM', 'HARD']","[1.0, 10.0]",Williams,0,RUS,20,2,14.0,Bahrain
55.0,3.0,"['MEDIUM', 'HARD']","[1.0, 6.0]",Williams,0,LAT,14,2,15.0,Bahrain
54.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 12.0, 35.0]",Haas F1 Team,0,MSC,16,3,16.0,Bahrain
54.0,4.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 2.0, 25.0]",Haas F1 Team,0,MAZ,17,3,17.0,Bahrain
49.0,4.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 8.0, 40.0]",Alpine,0,ALO,19,3,13.0,Bahrain
40.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 4.0, 26.0]",Alpine,0,OCO,11,3,18.0,Bahrain
14.0,2.0,"['MEDIUM', 'HARD']","[1.0, 11.0]",AlphaTauri,0,GAS,8,2,20.0,Bahrain
56.0,3.0,"['MEDIUM', 'HARD']","[1.0, 14.0]",Mercedes,0,HAM,2,2,1.0,Sakhir
56.0,3.0,"['MEDIUM', 'HARD']","[1.0, 40.0]",Red Bull Racing,0,VER,1,2,2.0,Sakhir
56.0,4.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 17.0, 55.0]",Mercedes,0,BOT,3,3,3.0,Sakhir
56.0,3.0,"['SOFT', 'MEDIUM', 'HARD']","[1.0, 13.0, 34.0]",McLaren,0,NOR,7,3,4.0,Sakhir
56.0,4.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 20.0, 39.0]",Red Bull Racing,0,PER,0,3,5.0,Sakhir
56.0,3.0,"['SOFT', 'MEDIUM', 'HARD']","[1.0, 13.0, 33.0]",Ferrari,0,LEC,4,3,6.0,Sakhir
56.0,3.0,"['SOFT', 'MEDIUM', 'HARD']","[1.0, 14.0, 33.0]",McLaren,0,RIC,6,3,7.0,Sakhir
56.0,3.0,"['SOFT', 'MEDIUM', 'HARD']","[1.0, 16.0, 38.0]",Ferrari,0,SAI,8,3,8.0,Sakhir
56.0,3.0,"['MEDIUM', 'HARD']","[1.0, 16.0]",AlphaTauri,0,TSU,13,2,9.0,Sakhir
56.0,3.0,"['SOFT', 'MEDIUM', 'HARD']","[1.0, 13.0, 29.0]",Aston Martin,0,STR,10,3,10.0,Sakhir
56.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 14.0, 30.0]",Alfa Romeo Racing,0,RAI,14,3,11.0,Sakhir
55.0,3.0,"['MEDIUM', 'HARD', 'MEDIUM']","[1.0, 13.0, 31.0]",Alfa Romeo Racing,0,GIO,12,3,12.0,Sakhir
55.0,3.0,"['SOFT', 'MEDIUM', 'HARD']","[1.0, 14.0, 32.0]",Alpine,0,OCO,16,3,13.0,Sakhir
55.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 14.0]",Williams,0,RUS,15,2,14.0,Sakhir
55.0,2.0,"['MEDIUM', 'HARD']","[1.0, 25.0]",Aston Martin,0,VET,20,2,15.0,Sakhir
55.0,3.0,"['MEDIUM', 'HARD']","[1.0, 34.0]",Haas F1 Team,0,MSC,18,2,16.0,Sakhir
52.0,4.0,"['MEDIUM', 'HARD', 'MEDIUM', 'HARD']","[1.0, 5.0, 20.0, 40.0]",AlphaTauri,0,GAS,5,4,16.0,Sakhir
51.0,3.0,"['SOFT', 'MEDIUM']","[1.0, 15.0]",Williams,0,LAT,17,2,18.0,Sakhir
32.0,3.0,"['SOFT', 'MEDIUM', 'HARD']","[1.0, 12.0, 30.0]",Alpine,0,ALO,9,3,16.0,Sakhir
1.0,1.0,['MEDIUM'],[1.0],Haas F1 Team,0,MAZ,19,1,nan,Sakhir
63.0,3.0,"['INTERMEDIATE', 'MEDIUM']","[1.0, 28.0]",Red Bull Racing,1,VER,3,2,1.0,Imola
